,x
1,0.000415894388886
2,0.00040197956981
3,0.000415937217031
4,0.000318827821767
5,0.00032723839949
6,0.000375544212189
7,0.000333426332951
8,0.000306080993283
9,0.000351332217007
10,0.000317601480138
11,0.000267522547536
12,0.000474881629096
13,0.000329377372154
14,0.000287521764648
15,0.000693671096872
16,0.000431316148789
17,0.000401635636906
18,0.000354100935744
19,0.000507932416946
20,0.000575026436036
21,0.000806302846743
22,0.000722671512237
23,0.000699882907421
24,0.000431570544738
25,0.000369513874585
26,0.00038269808207
27,0.000412229591081
28,0.000327449363575
29,0.000320013844137
30,0.000408678374887
31,0.00032452041778
32,0.000323933322308
33,0.000328616655511
34,0.000442428548451
35,0.000370277028249
36,0.00035510083173
37,0.000741508520033
38,0.000517511918466
39,0.000516340457633
40,0.00072359013576
41,0.000895746765597
42,0.000782744372108
43,0.000462206575715
44,0.000353814498616
45,0.000392021334903
46,0.000600831098137
47,0.000657675820251
48,0.000429747286088
49,0.000443410018354
50,0.000379108552388
51,0.000374397723909
52,0.00036498783183
53,0.000461378809694
54,0.000480894067157
55,0.000389997223488
56,0.000397240454076
57,0.000396009689069
58,0.000376340361533
59,0.000376777183384
60,0.000372971293562
61,0.000514158723679
62,0.000452035575425
63,0.000340762254949
64,0.000467251168067
65,0.000562710054946
66,0.001227555567359
67,0.00112581739651
68,0.000595143811765
69,0.000542041337531
70,0.000447065294046
71,0.000467773439966
72,0.000339634937
73,0.000354588728793
74,0.000472420164316
75,0.000361788260763
76,0.000425102144413
77,0.000324989452385
78,0.000334584044942
79,0.000454360615515
80,0.000386628773425
81,0.000376459096826
82,0.000447559396942
83,0.000648692967928
84,0.000366867433283
85,0.000426059385488
86,0.000529417903123
87,0.000556658047954
88,0.000568908408164
89,0.000565598125313
90,0.000898918218262
91,0.000642745121622
92,0.000777132453183
93,0.000737930188091
94,0.000438906695956
95,0.000746429699908
96,0.000422566189884
97,0.001100323459778
98,0.001647112881686
99,0.001142738280589
100,0.000689575683009
101,0.001556374160806
102,0.000801173848066
103,0.000726988900889
104,0.001081883046669
105,0.000610072908831
106,0.000899777077767
107,0.000697669387359
108,0.000496744654664
109,0.000415518207987
110,0.000793683054987
111,0.000645306808501
112,0.00058657760895
113,0.001348028835865
114,0.00138478227752
115,0.001006698707118
116,0.001506487525926
117,0.000956793127383
118,0.001146208350632
119,0.000892623306524
120,0.000657562408518
121,0.000514556981234
122,0.000545817346056
123,0.000483770980234
124,0.000628028396241
125,0.000559780703066
126,0.00045814901496
127,0.000523498700525
128,0.00051890677068
129,0.000704139471888
130,0.000611292198949
131,0.000506209333361
132,0.000908700146122
