,Volatility_Copper_True_train,Volatility_Copper_5_train_LSTM,Volatility_Copper_5_train_real_LSTM,Volatility_Copper_22_train_LSTM,Volatility_Copper_22_train_real_LSTM
2006-05-15,0.360673463787912,0.44538945,0.5456239110909469,0.74615026,0.8265426235741188
2006-05-16,0.3868612133720172,0.5002364,0.545129020863527,0.76136094,0.828048716038859
2006-05-17,0.3909233219034205,0.5261079,0.6688746195849158,0.7719916,0.8257165138725348
2006-05-18,0.46059132177243334,0.6003989,0.72589859963746,0.77639973,0.8315388532962577
2006-05-19,0.4555178708470978,0.6631184,0.7266717583084926,0.7803624,0.8480563226937106
2006-05-22,0.5456239110909469,0.6864764,0.7285971929450658,0.78926885,0.8393958759825156
2006-05-23,0.545129020863527,0.6940248,0.728059717035294,0.7906662,0.8326365431190212
2006-05-24,0.6688746195849158,0.69418013,0.7427761004084168,0.7873019,0.7870331155903002
2006-05-25,0.72589859963746,0.7018627,0.7423391977159086,0.76492965,0.8133949315407865
2006-05-26,0.7266717583084926,0.7044423,0.7720843116704128,0.7607893,0.8202766124944777
2006-05-29,0.7285971929450658,0.72219646,0.778182932422436,0.76284736,0.8221691920555976
2006-05-30,0.728059717035294,0.73189604,0.7776512042229005,0.7651761,0.8145195283953567
2006-05-31,0.7427761004084168,0.73384035,0.7848477341794392,0.76289773,0.8180646236280656
2006-06-01,0.7423391977159086,0.73854613,0.7577519602971666,0.76254165,0.7747140057228206
2006-06-02,0.7720843116704128,0.7229929,0.7940075289700729,0.74437714,0.7758873980340835
2006-06-05,0.778182932422436,0.73966134,0.7869174430915122,0.7321856,0.6303959248899464
2006-06-06,0.7776512042229005,0.7413694,0.786021064683685,0.66892815,0.5887657443266504
2006-06-07,0.7848477341794392,0.7406139,0.8265426235741188,0.6085907,0.6343309759843648
2006-06-08,0.7577519602971666,0.76425755,0.828048716038859,0.58613664,0.6275376013348367
2006-06-09,0.7940075289700729,0.7721587,0.8257165138725348,0.57562983,0.6288670678138506
2006-06-12,0.7869174430915122,0.7728329,0.8315388532962577,0.5716835,0.6228325896245358
2006-06-13,0.786021064683685,0.7762902,0.8480563226937106,0.56862074,0.6227795880411782
2006-06-14,0.8265426235741188,0.7861663,0.8393958759825156,0.5676711,0.5932423013603394
2006-06-15,0.828048716038859,0.7841172,0.8326365431190212,0.5572566,0.5832906876215206
2006-06-16,0.8257165138725348,0.77927876,0.7870331155903002,0.5460366,0.5957631453748669
2006-06-19,0.8315388532962577,0.7499077,0.8133949315407865,0.54400855,0.5840942547555908
2006-06-20,0.8480563226937106,0.7578761,0.8202766124944777,0.5406931,0.5764347791400717
2006-06-21,0.8393958759825156,0.76497793,0.8221691920555976,0.53601134,0.5643365781127021
2006-06-22,0.8326365431190212,0.76800174,0.8145195283953567,0.52860147,0.5611957975900098
2006-06-23,0.7870331155903002,0.76523757,0.8180646236280656,0.5225461,0.5626467319461429
2006-06-26,0.8133949315407865,0.76565254,0.7747140057228206,0.5198294,0.49771749523554865
2006-06-27,0.8202766124944777,0.73947704,0.7758873980340835,0.49521804,0.49734506907497156
2006-06-28,0.8221691920555976,0.73276347,0.6303959248899464,0.47483033,0.46661092769371615
2006-06-29,0.8145195283953567,0.6421631,0.5887657443266504,0.45136803,0.4636856277238388
2006-06-30,0.8180646236280656,0.58449334,0.6343309759843648,0.4343029,0.42774062079155384
2006-07-03,0.7747140057228206,0.5969447,0.6275376013348367,0.41231436,0.4280586502586714
2006-07-04,0.7758873980340835,0.6023448,0.6288670678138506,0.39666906,0.42881427476199063
2006-07-05,0.6303959248899464,0.6080543,0.6228325896245358,0.38826573,0.4294612574469576
2006-07-06,0.5887657443266504,0.60596764,0.6227795880411782,0.3853585,0.4173608889487571
2006-07-07,0.6343309759843648,0.60369277,0.5932423013603394,0.381195,0.4086519990751002
2006-07-10,0.6275376013348367,0.58509564,0.5832906876215206,0.37566686,0.3730413966024063
2006-07-11,0.6288670678138506,0.572825,0.5957631453748669,0.36003095,0.3680289828621385
2006-07-12,0.6228325896245358,0.5765324,0.5840942547555908,0.3452707,0.37643882462942924
2006-07-13,0.6227795880411782,0.57097036,0.5764347791400717,0.33833575,0.4042209612442369
2006-07-14,0.5932423013603394,0.56531304,0.5643365781127021,0.34624568,0.4061024129016575
2006-07-17,0.5832906876215206,0.5557307,0.5611957975900098,0.35728392,0.4116327857947224
2006-07-18,0.5957631453748669,0.5501744,0.5626467319461429,0.3686109,0.43228491252200607
2006-07-19,0.5840942547555908,0.54964817,0.49771749523554865,0.38499644,0.3714223158741743
2006-07-20,0.5764347791400717,0.5104492,0.49734506907497156,0.37439936,0.37568420736595753
2006-07-21,0.5643365781127021,0.4947521,0.46661092769371615,0.36246276,0.37486520373323795
2006-07-24,0.5611957975900098,0.47124416,0.4636856277238388,0.35306686,0.36927911957902226
