,Volatility_Copper_True_train,Volatility_Copper_5_train_LSTM,Volatility_Copper_5_train_real_LSTM,Volatility_Copper_22_train_LSTM,Volatility_Copper_22_train_real_LSTM
2006-05-15,0.360673463787912,0.4142519,0.5456239110909469,0.73400754,0.8265426235741188
2006-05-16,0.3868612133720172,0.45846432,0.545129020863527,0.7439179,0.828048716038859
2006-05-17,0.3909233219034205,0.48810095,0.6688746195849158,0.7552358,0.8257165138725348
2006-05-18,0.46059132177243334,0.54941475,0.72589859963746,0.7622818,0.8315388532962577
2006-05-19,0.4555178708470978,0.60933554,0.7266717583084926,0.76731306,0.8480563226937106
2006-05-22,0.5456239110909469,0.64778006,0.7285971929450658,0.77480567,0.8393958759825156
2006-05-23,0.545129020863527,0.6693231,0.728059717035294,0.7781605,0.8326365431190212
2006-05-24,0.6688746195849158,0.6799254,0.7427761004084168,0.77610165,0.7870331155903002
2006-05-25,0.72589859963746,0.68704736,0.7423391977159086,0.75843483,0.8133949315407865
2006-05-26,0.7266717583084926,0.6908326,0.7720843116704128,0.74851537,0.8202766124944777
2006-05-29,0.7285971929450658,0.7025672,0.778182932422436,0.746933,0.8221691920555976
2006-05-30,0.728059717035294,0.7133307,0.7776512042229005,0.7482854,0.8145195283953567
2006-05-31,0.7427761004084168,0.71995336,0.7848477341794392,0.7487236,0.8180646236280656
2006-06-01,0.7423391977159086,0.725654,0.7577519602971666,0.7495812,0.7747140057228206
2006-06-02,0.7720843116704128,0.7206257,0.7940075289700729,0.73681694,0.7758873980340835
2006-06-05,0.778182932422436,0.7262074,0.7869174430915122,0.7235597,0.6303959248899464
2006-06-06,0.7776512042229005,0.7295587,0.786021064683685,0.66466796,0.5887657443266504
2006-06-07,0.7848477341794392,0.73109,0.8265426235741188,0.5941027,0.6343309759843648
2006-06-08,0.7577519602971666,0.7446046,0.828048716038859,0.56496775,0.6275376013348367
2006-06-09,0.7940075289700729,0.7557241,0.8257165138725348,0.5519582,0.6288670678138506
2006-06-12,0.7869174430915122,0.761487,0.8315388532962577,0.54782283,0.6228325896245358
2006-06-13,0.786021064683685,0.7664102,0.8480563226937106,0.54745185,0.6227795880411782
2006-06-14,0.8265426235741188,0.7739345,0.8393958759825156,0.5504241,0.5932423013603394
2006-06-15,0.828048716038859,0.7762473,0.8326365431190212,0.5471707,0.5832906876215206
2006-06-16,0.8257165138725348,0.7750988,0.7870331155903002,0.54107916,0.5957631453748669
2006-06-19,0.8315388532962577,0.7606551,0.8133949315407865,0.54036707,0.5840942547555908
2006-06-20,0.8480563226937106,0.7550125,0.8202766124944777,0.537757,0.5764347791400717
2006-06-21,0.8393958759825156,0.75559795,0.8221691920555976,0.53344214,0.5643365781127021
2006-06-22,0.8326365431190212,0.7578833,0.8145195283953567,0.5268663,0.5611957975900098
2006-06-23,0.7870331155903002,0.7580237,0.8180646236280656,0.5210973,0.5626467319461429
2006-06-26,0.8133949315407865,0.75892097,0.7747140057228206,0.5180207,0.49771749523554865
2006-06-27,0.8202766124944777,0.74619454,0.7758873980340835,0.49567038,0.49734506907497156
2006-06-28,0.8221691920555976,0.7351014,0.6303959248899464,0.4763255,0.46661092769371615
2006-06-29,0.8145195283953567,0.6900723,0.5887657443266504,0.45385313,0.4636856277238388
2006-06-30,0.8180646236280656,0.6307306,0.6343309759843648,0.437105,0.42774062079155384
2006-07-03,0.7747140057228206,0.60601413,0.6275376013348367,0.41558814,0.4280586502586714
2006-07-04,0.7758873980340835,0.5945399,0.6288670678138506,0.40064296,0.42881427476199063
2006-07-05,0.6303959248899464,0.5917401,0.6228325896245358,0.3923195,0.4294612574469576
2006-07-06,0.5887657443266504,0.5914663,0.6227795880411782,0.38870245,0.4173608889487571
2006-07-07,0.6343309759843648,0.5913914,0.5932423013603394,0.38439757,0.4086519990751002
2006-07-10,0.6275376013348367,0.5804219,0.5832906876215206,0.37971902,0.3730413966024063
2006-07-11,0.6288670678138506,0.5687435,0.5957631453748669,0.36633334,0.3680289828621385
2006-07-12,0.6228325896245358,0.56499135,0.5840942547555908,0.35425848,0.37643882462942924
2006-07-13,0.6227795880411782,0.5599174,0.5764347791400717,0.34877485,0.4042209612442369
2006-07-14,0.5932423013603394,0.55414796,0.5643365781127021,0.35491046,0.4061024129016575
2006-07-17,0.5832906876215206,0.5468098,0.5611957975900098,0.36240336,0.4116327857947224
2006-07-18,0.5957631453748669,0.54067767,0.5626467319461429,0.37098438,0.43228491252200607
2006-07-19,0.5840942547555908,0.5370275,0.49771749523554865,0.38417217,0.3714223158741743
2006-07-20,0.5764347791400717,0.5133733,0.49734506907497156,0.37639445,0.37568420736595753
2006-07-21,0.5643365781127021,0.49454078,0.46661092769371615,0.36912727,0.37486520373323795
2006-07-24,0.5611957975900098,0.47235718,0.4636856277238388,0.36322957,0.36927911957902226
2006-07-25,0.5626467319461429,0.45713225,0.42774062079155384,0.35711035,0.3693953142513904
2006-07-26,0.49771749523554865,0.43520793,0.4280586502586714,0.3528752,0.36984142269706066
2006-07-27,0.49734506907497156,0.42239958,0.42881427476199063,0.3505238,0.3661763950551815
2006-07-28,0.46661092769371615,0.41549462,0.4294612574469576,0.34819463,0.35673151282505644
