,Volatility_Copper_True_train,Volatility_Copper_5_train_LSTM,Volatility_Copper_5_train_real_LSTM,Volatility_Copper_22_train_LSTM,Volatility_Copper_22_train_real_LSTM
2006-05-15,0.360673463787912,0.36220098,0.5456239110909469,0.7062279,0.8265426235741188
2006-05-16,0.3868612133720172,0.38729203,0.545129020863527,0.70235884,0.828048716038859
2006-05-17,0.3909233219034205,0.41428548,0.6688746195849158,0.70171577,0.8257165138725348
2006-05-18,0.46059132177243334,0.4552495,0.72589859963746,0.7028158,0.8315388532962577
2006-05-19,0.4555178708470978,0.4905737,0.7266717583084926,0.70501983,0.8480563226937106
2006-05-22,0.5456239110909469,0.5429932,0.7285971929450658,0.70824564,0.8393958759825156
2006-05-23,0.545129020863527,0.57758856,0.728059717035294,0.7118448,0.8326365431190212
2006-05-24,0.6688746195849158,0.6240612,0.7427761004084168,0.71364033,0.7870331155903002
2006-05-25,0.72589859963746,0.64082927,0.7423391977159086,0.7099656,0.8133949315407865
2006-05-26,0.7266717583084926,0.64338434,0.7720843116704128,0.70357513,0.8202766124944777
2006-05-29,0.7285971929450658,0.6481119,0.778182932422436,0.6966723,0.8221691920555976
2006-05-30,0.728059717035294,0.6555549,0.7776512042229005,0.69073,0.8145195283953567
2006-05-31,0.7427761004084168,0.66460484,0.7848477341794392,0.68530065,0.8180646236280656
2006-06-01,0.7423391977159086,0.67196655,0.7577519602971666,0.68112475,0.7747140057228206
2006-06-02,0.7720843116704128,0.67971736,0.7940075289700729,0.674199,0.7758873980340835
2006-06-05,0.778182932422436,0.680978,0.7869174430915122,0.66542584,0.6303959248899464
2006-06-06,0.7776512042229005,0.68280256,0.786021064683685,0.6427476,0.5887657443266504
2006-06-07,0.7848477341794392,0.68356675,0.8265426235741188,0.60863733,0.6343309759843648
2006-06-08,0.7577519602971666,0.68582785,0.828048716038859,0.57357377,0.6275376013348367
2006-06-09,0.7940075289700729,0.69919187,0.8257165138725348,0.5419512,0.6288670678138506
2006-06-12,0.7869174430915122,0.7034218,0.8315388532962577,0.517451,0.6228325896245358
2006-06-13,0.786021064683685,0.71176976,0.8480563226937106,0.50013566,0.6227795880411782
2006-06-14,0.8265426235741188,0.7239002,0.8393958759825156,0.49002844,0.5932423013603394
2006-06-15,0.828048716038859,0.726379,0.8326365431190212,0.48402262,0.5832906876215206
2006-06-16,0.8257165138725348,0.7277466,0.7870331155903002,0.47899428,0.5957631453748669
2006-06-19,0.8315388532962577,0.7269435,0.8133949315407865,0.4760244,0.5840942547555908
2006-06-20,0.8480563226937106,0.7237633,0.8202766124944777,0.47425634,0.5764347791400717
2006-06-21,0.8393958759825156,0.71755725,0.8221691920555976,0.4726254,0.5643365781127021
2006-06-22,0.8326365431190212,0.71171886,0.8145195283953567,0.46999922,0.5611957975900098
2006-06-23,0.7870331155903002,0.70647866,0.8180646236280656,0.466791,0.5626467319461429
2006-06-26,0.8133949315407865,0.71394926,0.7747140057228206,0.4633941,0.49771749523554865
2006-06-27,0.8202766124944777,0.7122414,0.7758873980340835,0.45553404,0.49734506907497156
2006-06-28,0.8221691920555976,0.70562494,0.6303959248899464,0.44480664,0.46661092769371615
2006-06-29,0.8145195283953567,0.6872259,0.5887657443266504,0.4308935,0.4636856277238388
2006-06-30,0.8180646236280656,0.6558171,0.6343309759843648,0.4161861,0.42774062079155384
2006-07-03,0.7747140057228206,0.61608917,0.6275376013348367,0.40015087,0.4280586502586714
2006-07-04,0.7758873980340835,0.5866402,0.6288670678138506,0.38423443,0.42881427476199063
2006-07-05,0.6303959248899464,0.55087644,0.6228325896245358,0.37088412,0.4294612574469576
2006-07-06,0.5887657443266504,0.54728395,0.6227795880411782,0.35985154,0.4173608889487571
2006-07-07,0.6343309759843648,0.5572688,0.5932423013603394,0.35119456,0.4086519990751002
2006-07-10,0.6275376013348367,0.5527568,0.5832906876215206,0.34485808,0.3730413966024063
2006-07-11,0.6288670678138506,0.5474318,0.5957631453748669,0.33708766,0.3680289828621385
2006-07-12,0.6228325896245358,0.5400571,0.5840942547555908,0.32810113,0.37643882462942924
2006-07-13,0.6227795880411782,0.5335868,0.5764347791400717,0.32024813,0.4042209612442369
2006-07-14,0.5932423013603394,0.5244425,0.5643365781127021,0.31652355,0.4061024129016575
2006-07-17,0.5832906876215206,0.52041507,0.5611957975900098,0.31659365,0.4116327857947224
2006-07-18,0.5957631453748669,0.51830024,0.5626467319461429,0.3196949,0.43228491252200607
2006-07-19,0.5840942547555908,0.5114498,0.49771749523554865,0.3262744,0.3714223158741743
2006-07-20,0.5764347791400717,0.50290436,0.49734506907497156,0.3300523,0.37568420736595753
2006-07-21,0.5643365781127021,0.4912754,0.46661092769371615,0.3308813,0.37486520373323795
2006-07-24,0.5611957975900098,0.47759485,0.4636856277238388,0.32924014,0.36927911957902226
2006-07-25,0.5626467319461429,0.461522,0.42774062079155384,0.32575536,0.3693953142513904
2006-07-26,0.49771749523554865,0.43775573,0.4280586502586714,0.32147428,0.36984142269706066
2006-07-27,0.49734506907497156,0.4262998,0.42881427476199063,0.31739455,0.3661763950551815
2006-07-28,0.46661092769371615,0.4115622,0.4294612574469576,0.3141582,0.35673151282505644
2006-07-31,0.4636856277238388,0.40301847,0.4173608889487571,0.3107221,0.35732047346213036
2006-08-01,0.42774062079155384,0.39268,0.4086519990751002,0.30747384,0.3748658340521066
2006-08-02,0.4280586502586714,0.3912287,0.3730413966024063,0.3060915,0.31865959940553246
2006-08-03,0.42881427476199063,0.38683286,0.3680289828621385,0.30212304,0.3039308588474092
2006-08-04,0.4294612574469576,0.3787018,0.37643882462942924,0.2949137,0.326599595362548
2006-08-07,0.4173608889487571,0.36722916,0.4042209612442369,0.28784403,0.3229466027685476
2006-08-08,0.4086519990751002,0.35782194,0.4061024129016575,0.28176045,0.32576231372552145
2006-08-09,0.3730413966024063,0.35043073,0.4116327857947224,0.277162,0.33428962831281117
2006-08-10,0.3680289828621385,0.35591263,0.43228491252200607,0.2749008,0.3597721286883224
2006-08-11,0.37643882462942924,0.36714488,0.3714223158741743,0.27683753,0.3607656389180226
2006-08-14,0.4042209612442369,0.37614194,0.37568420736595753,0.28184217,0.3584556455671184
2006-08-16,0.4061024129016575,0.3748964,0.37486520373323795,0.28845054,0.35854366215527766
2006-08-17,0.4116327857947224,0.37152824,0.36927911957902226,0.29519543,0.35402828388708585
