,Volatility_Copper_True_train,Volatility_Copper_5_train_LSTM,Volatility_Copper_5_train_real_LSTM,Volatility_Copper_22_train_LSTM,Volatility_Copper_22_train_real_LSTM
2006-05-15,0.40834638857845995,0.4861761,0.6078504286693918,0.74627936,0.8150300144887482
2006-05-16,0.4371819088004737,0.5201543,0.6060907206684361,0.74062955,0.8192219381803865
2006-05-17,0.44041572467364487,0.5559982,0.7496872812604352,0.7438982,0.8406705202472557
2006-05-18,0.5171008481509695,0.60359555,0.8126849960318687,0.74667186,0.827237821308423
2006-05-19,0.5144118459480067,0.6907111,0.8102937589198649,0.75013864,0.8396548961593392
2006-05-22,0.6078504286693918,0.7358445,0.7825491277403919,0.75002086,0.7947065984620978
2006-05-23,0.6060907206684361,0.75003433,0.778226393278351,0.7454545,0.7953851227412997
2006-05-24,0.7496872812604352,0.7530911,0.7682370946385821,0.733647,0.6093740559705672
2006-05-25,0.8126849960318687,0.7487656,0.7695476369090885,0.67181456,0.608744894293014
2006-05-26,0.8102937589198649,0.7419656,0.7985072337094453,0.6236173,0.615225743713121
2006-05-29,0.7825491277403919,0.7411281,0.8072369939605735,0.60550535,0.6160944942062584
2006-05-30,0.778226393278351,0.74802196,0.7802509767580794,0.5973701,0.6396712973242241
2006-05-31,0.7682370946385821,0.741152,0.7919894744316778,0.6003123,0.6412790467466777
2006-06-01,0.7695476369090885,0.73474944,0.7998177419456054,0.60437477,0.6416295804708194
2006-06-02,0.7985072337094453,0.7319703,0.8366663315828298,0.6060535,0.6139736310642592
2006-06-05,0.8072369939605735,0.7375753,0.836039916798246,0.5992793,0.596828597900662
2006-06-06,0.7802509767580794,0.7493635,0.7756900647763693,0.58749926,0.5972369486313092
2006-06-07,0.7919894744316778,0.7384895,0.8150300144887482,0.5758874,0.6450287794100868
2006-06-08,0.7998177419456054,0.73578596,0.8192219381803865,0.57691175,0.6413788844990802
2006-06-09,0.8366663315828298,0.74842614,0.8406705202472557,0.5826873,0.5800898607623856
2006-06-12,0.836039916798246,0.7558769,0.827237821308423,0.5723264,0.5643977192334214
2006-06-13,0.7756900647763693,0.76136893,0.8396548961593392,0.55799544,0.5589026471653815
2006-06-14,0.8150300144887482,0.76415443,0.7947065984620978,0.5438953,0.46201942827197406
2006-06-15,0.8192219381803865,0.75704896,0.7953851227412997,0.5008117,0.4618530779292527
2006-06-16,0.8406705202472557,0.74386287,0.6093740559705672,0.4703791,0.45636106144046673
2006-06-19,0.827237821308423,0.65854824,0.608744894293014,0.45243368,0.4503449305450583
2006-06-20,0.8396548961593392,0.61831737,0.615225743713121,0.44020376,0.4008518786992714
2006-06-21,0.7947065984620978,0.61220706,0.6160944942062584,0.41526303,0.47368709163934375
2006-06-22,0.7953851227412997,0.60602385,0.6396712973242241,0.42136508,0.48963507703654097
2006-06-23,0.6093740559705672,0.61358035,0.6412790467466777,0.43935585,0.4795813086466676
2006-06-26,0.608744894293014,0.61883616,0.6416295804708194,0.4486513,0.4511163188781454
2006-06-27,0.615225743713121,0.6203767,0.6139736310642592,0.44646233,0.4387293013477803
2006-06-28,0.6160944942062584,0.6088689,0.596828597900662,0.44060755,0.3971791909632427
2006-06-29,0.6396712973242241,0.59165555,0.5972369486313092,0.42236882,0.38267614520420923
2006-06-30,0.6412790467466777,0.5799249,0.6450287794100868,0.40386233,0.3744368582432192
2006-07-03,0.6416295804708194,0.5834905,0.6413788844990802,0.38890433,0.3709596484830906
2006-07-04,0.6139736310642592,0.5978505,0.5800898607623856,0.37777966,0.37052375130033777
2006-07-05,0.596828597900662,0.5840241,0.5643977192334214,0.369953,0.38756083460322077
2006-07-06,0.5972369486313092,0.56326586,0.5589026471653815,0.3692645,0.4117725821659207
2006-07-07,0.6450287794100868,0.5497136,0.46201942827197406,0.37522778,0.3281636051670589
2006-07-10,0.6413788844990802,0.49853778,0.4618530779292527,0.3570733,0.3173981587977188
2006-07-11,0.5800898607623856,0.4747396,0.45636106144046673,0.33853865,0.3340645319501266
2006-07-12,0.5643977192334214,0.46092454,0.4503449305450583,0.33265793,0.34450158197453373
2006-07-13,0.5589026471653815,0.45324716,0.4008518786992714,0.33416036,0.3771908581791443
2006-07-14,0.46201942827197406,0.42514887,0.47368709163934375,0.34595937,0.38281501489663594
2006-07-17,0.4618530779292527,0.4396053,0.48963507703654097,0.3583598,0.3824434421730134
2006-07-18,0.45636106144046673,0.4587379,0.4795813086466676,0.36620504,0.3880119742291144
2006-07-19,0.4503449305450583,0.46702415,0.4511163188781454,0.37236017,0.40208321961640614
2006-07-20,0.4008518786992714,0.46061245,0.4387293013477803,0.38255316,0.41299919074142855
2006-07-21,0.47368709163934375,0.4485519,0.3971791909632427,0.39080945,0.34770170237498443
2006-07-24,0.48963507703654097,0.42115337,0.38267614520420923,0.37942675,0.33149531809786836
2006-07-25,0.4795813086466676,0.40055698,0.3744368582432192,0.3632508,0.3267583646336447
2006-07-26,0.4511163188781454,0.38724083,0.3709596484830906,0.34936738,0.3171746187006169
2006-07-27,0.4387293013477803,0.3779711,0.37052375130033777,0.33588475,0.3172559494530352
2006-07-28,0.3971791909632427,0.3725103,0.38756083460322077,0.32607886,0.3255959276893439
2006-07-31,0.38267614520420923,0.37482858,0.4117725821659207,0.32166636,0.31610192669730464
2006-08-01,0.3744368582432192,0.38450822,0.3281636051670589,0.31584272,0.3421173929108763
2006-08-02,0.3709596484830906,0.36192948,0.3173981587977188,0.31865555,0.3392727853182196
2006-08-03,0.37052375130033777,0.34141907,0.3340645319501266,0.32191223,0.3393363112491032
2006-08-04,0.38756083460322077,0.33471584,0.34450158197453373,0.32253438,0.36176859904798897
2006-08-07,0.4117725821659207,0.33984536,0.3771908581791443,0.32657212,0.3364389317703473
2006-08-08,0.3281636051670589,0.3525721,0.38281501489663594,0.32807407,0.3381728696048047
2006-08-09,0.3173981587977188,0.3676092,0.3824434421730134,0.32839996,0.34745117296855854
2006-08-10,0.3340645319501266,0.3739077,0.3880119742291144,0.3295096,0.36120558356259647
2006-08-11,0.34450158197453373,0.37840146,0.40208321961640614,0.3338011,0.35149049972318913
2006-08-14,0.3771908581791443,0.38730395,0.41299919074142855,0.33925098,0.3177706970309491
2006-08-16,0.38281501489663594,0.39487234,0.34770170237498443,0.33334267,0.31017847330382725
2006-08-17,0.3824434421730134,0.3735693,0.33149531809786836,0.32486805,0.31221785886900505
2006-08-18,0.3880119742291144,0.35277474,0.3267583646336447,0.3182302,0.3082574319528954
2006-08-21,0.40208321961640614,0.33747202,0.3171746187006169,0.3127131,0.29733370204955695
2006-08-22,0.41299919074142855,0.32639024,0.3172559494530352,0.30722776,0.279548410862834
2006-08-23,0.34770170237498443,0.3209702,0.3255959276893439,0.29658562,0.28486135872354323
2006-08-24,0.33149531809786836,0.32035512,0.31610192669730464,0.29027516,0.2847908106408614
2006-08-25,0.3267583646336447,0.31685266,0.3421173929108763,0.2859548,0.281306047478725
2006-08-28,0.3171746187006169,0.32296,0.3392727853182196,0.2813405,0.28179915003246475
2006-08-29,0.3172559494530352,0.32784677,0.3393363112491032,0.27736416,0.2823597373935132
2006-08-30,0.3255959276893439,0.3279428,0.36176859904798897,0.27399617,0.2798460557091538
2006-08-31,0.31610192669730464,0.33182007,0.3364389317703473,0.2696097,0.2781436101441553
2006-09-01,0.3421173929108763,0.33438644,0.3381728696048047,0.26610333,0.3038525773530086
2006-09-04,0.3392727853182196,0.33409163,0.34745117296855854,0.2698172,0.31779279008301864
2006-09-05,0.3393363112491032,0.33414492,0.36120558356259647,0.2828785,0.3444327338346362
2006-09-06,0.36176859904798897,0.33845276,0.35149049972318913,0.30094212,0.3179805490933757
2006-09-07,0.3364389317703473,0.3459116,0.3177706970309491,0.30846176,0.3137882562302783
2006-09-08,0.3381728696048047,0.3338646,0.31017847330382725,0.31352273,0.31342888849849715
2006-09-11,0.34745117296855854,0.3215793,0.31221785886900505,0.3160007,0.31054675945979743
2006-09-12,0.36120558356259647,0.31438455,0.3082574319528954,0.3155647,0.26965871023527377
2006-09-13,0.35149049972318913,0.3111094,0.29733370204955695,0.29989427,0.267408571971781
2006-09-14,0.3177706970309491,0.30682197,0.279548410862834,0.28646082,0.3249961899586273
2006-09-15,0.31017847330382725,0.29453054,0.28486135872354323,0.2956762,0.3427689187176621
2006-09-18,0.31221785886900505,0.28836012,0.2847908106408614,0.31307417,0.3328749232830872
2006-09-19,0.3082574319528954,0.28570032,0.281306047478725,0.32251993,0.31160889854039187
2006-09-20,0.29733370204955695,0.28190535,0.28179915003246475,0.32172778,0.3131008140389636
2006-09-21,0.279548410862834,0.27883825,0.2823597373935132,0.31973392,0.31366538095370894
2006-09-22,0.28486135872354323,0.27655357,0.2798460557091538,0.3174319,0.3103135152411435
2006-09-25,0.2847908106408614,0.2728606,0.2781436101441553,0.31295067,0.3097513449187348
2006-09-26,0.281306047478725,0.27043527,0.3038525773530086,0.30782208,0.3098931542309137
2006-09-27,0.28179915003246475,0.27559194,0.31779279008301864,0.30263773,0.3077841228979567
2006-09-28,0.2823597373935132,0.29281726,0.3444327338346362,0.29681975,0.3120133375025546
2006-09-29,0.2798460557091538,0.31236136,0.3179805490933757,0.29208168,0.30665621435211315
2006-10-03,0.2781436101441553,0.31827512,0.3137882562302783,0.28694576,0.33039282977089995
2006-10-04,0.3038525773530086,0.31920356,0.31342888849849715,0.28769296,0.2879122872614353
2006-10-05,0.31779279008301864,0.31641248,0.31054675945979743,0.28158978,0.2690485663734314
2006-10-06,0.3444327338346362,0.31159592,0.26965871023527377,0.2700577,0.24450192130524961
2006-10-09,0.3179805490933757,0.29102394,0.267408571971781,0.25312707,0.22732342427953933
2006-10-10,0.3137882562302783,0.2768616,0.3249961899586273,0.23505051,0.2659928106541168
2006-10-11,0.31342888849849715,0.29249707,0.3427689187176621,0.2373374,0.2779016621419231
2006-10-12,0.31054675945979743,0.31465045,0.3328749232830872,0.24830313,0.3916405390379426
2006-10-13,0.26965871023527377,0.3242957,0.31160889854039187,0.2858739,0.39384422913856176
2006-10-16,0.267408571971781,0.32011464,0.3131008140389636,0.32658276,0.3964783325078216
2006-10-17,0.3249961899586273,0.31482992,0.31366538095370894,0.35514808,0.3339383409665553
2006-10-18,0.3427689187176621,0.3116184,0.3103135152411435,0.3581361,0.32812986762303176
2006-10-19,0.3328749232830872,0.30691466,0.3097513449187348,0.35611954,0.3293594638246494
2006-10-20,0.31160889854039187,0.30293956,0.3098931542309137,0.35397813,0.32599630479185066
2006-10-23,0.3131008140389636,0.29905152,0.3077841228979567,0.349017,0.35078183901607174
2006-10-24,0.31366538095370894,0.29449537,0.3120133375025546,0.35221788,0.35083994930442336
2006-10-25,0.3103135152411435,0.29194564,0.30665621435211315,0.35446712,0.3514214265666008
2006-10-26,0.3097513449187348,0.28892812,0.33039282977089995,0.35354692,0.35195572926754837
2006-10-27,0.3098931542309137,0.29206753,0.2879122872614353,0.35026535,0.36770980354441213
2006-10-30,0.3077841228979567,0.28745854,0.2690485663734314,0.34947938,0.3695013414569747
2006-10-31,0.3120133375025546,0.2759145,0.24450192130524961,0.34864455,0.3658641149816956
2006-11-01,0.30665621435211315,0.2580583,0.22732342427953933,0.3454411,0.37433177011609825
2006-11-02,0.33039282977089995,0.23961762,0.2659928106541168,0.34285128,0.3511746387210068
2006-11-03,0.2879122872614353,0.24561124,0.2779016621419231,0.33463797,0.3442831141263488
2006-11-06,0.2690485663734314,0.26156998,0.3916405390379426,0.32426143,0.3551017682564968
2006-11-07,0.24450192130524961,0.29721883,0.39384422913856176,0.31765237,0.3698190575280728
2006-11-08,0.22732342427953933,0.3457753,0.3964783325078216,0.31734458,0.3702689241147435
2006-11-09,0.2659928106541168,0.37064567,0.3339383409665553,0.3187303,0.33934119986360073
2006-11-10,0.2779016621419231,0.36085913,0.32812986762303176,0.31207305,0.33111324756492183
2006-11-13,0.3916405390379426,0.34516984,0.3293594638246494,0.30358118,0.17798874176030832
2006-11-14,0.39384422913856176,0.33733326,0.32599630479185066,0.25204438,0.19087390247788283
2006-11-15,0.3964783325078216,0.33139187,0.35078183901607174,0.21535154,0.18819554822783663
2006-11-16,0.3339383409665553,0.3369116,0.35083994930442336,0.19572939,0.19277297829432982
2006-11-17,0.32812986762303176,0.3418376,0.3514214265666008,0.18668285,0.18298996783953275
2006-11-20,0.3293594638246494,0.34269753,0.35195572926754837,0.18052223,0.18316561009403076
2006-11-21,0.32599630479185066,0.34051508,0.36770980354441213,0.17754427,0.2021581490789517
2006-11-22,0.35078183901607174,0.3417717,0.3695013414569747,0.18339288,0.18468827971879787
2006-11-23,0.35083994930442336,0.3435828,0.3658641149816956,0.1852485,0.186977799160558
2006-11-24,0.3514214265666008,0.3416167,0.37433177011609825,0.18975279,0.19092927110349756
2006-11-27,0.35195572926754837,0.34090734,0.3511746387210068,0.1943339,0.19619348327406577
2006-11-28,0.36770980354441213,0.3333946,0.3442831141263488,0.19840756,0.17211220643592418
2006-11-29,0.3695013414569747,0.32475096,0.3551017682564968,0.19258876,0.17076609954206512
2006-11-30,0.3658641149816956,0.3204909,0.3698190575280728,0.18647218,0.17149769572302637
2006-12-01,0.37433177011609825,0.3231519,0.3702689241147435,0.1819602,0.15515268021522394
2006-12-04,0.3511746387210068,0.3270105,0.33934119986360073,0.17328265,0.31385962110468535
2006-12-05,0.3442831141263488,0.3213024,0.33111324756492183,0.21545942,0.31340052435239724
2006-12-06,0.3551017682564968,0.3134097,0.17798874176030832,0.25816125,0.29548529775118537
2006-12-07,0.3698190575280728,0.25985754,0.19087390247788283,0.2850892,0.2903916845942911
2006-12-08,0.3702689241147435,0.21951313,0.18819554822783663,0.30427417,0.30228558607466127
2006-12-11,0.33934119986360073,0.19923984,0.19277297829432982,0.31915852,0.36229899327461373
2006-12-12,0.33111324756492183,0.19586477,0.18298996783953275,0.3446257,0.3573158401068151
2006-12-13,0.17798874176030832,0.19603924,0.18316561009403076,0.36352137,0.360530151421694
2006-12-14,0.19087390247788283,0.19186044,0.2021581490789517,0.37488955,0.3571923529359816
2006-12-15,0.18819554822783663,0.19568573,0.18468827971879787,0.37999624,0.3527106413943649
2006-12-18,0.19277297829432982,0.19514316,0.186977799160558,0.37879753,0.3523683135318591
2006-12-19,0.18298996783953275,0.19775581,0.19092927110349756,0.37511927,0.3597204182304947
2006-12-20,0.18316561009403076,0.199238,0.19619348327406577,0.37223345,0.3693710829952838
2006-12-21,0.2021581490789517,0.19999927,0.17211220643592418,0.3735785,0.3661833077006571
2006-12-22,0.18468827971879787,0.19168928,0.17076609954206512,0.37138277,0.37257638670556315
2006-12-26,0.186977799160558,0.18375218,0.17149769572302637,0.36870047,0.37587930190175034
2006-12-27,0.19092927110349756,0.17915694,0.15515268021522394,0.3662423,0.38015338180119473
