,Volatility_Copper_True_train,Volatility_Copper_5_train_LSTM,Volatility_Copper_5_train_real_LSTM,Volatility_Copper_22_train_LSTM,Volatility_Copper_22_train_real_LSTM
2006-05-15,0.360673463787912,0.42029136,0.5456239110909469,0.7542923,0.8265426235741188
2006-05-16,0.3868612133720172,0.46227401,0.545129020863527,0.75864226,0.828048716038859
2006-05-17,0.3909233219034205,0.49501076,0.6688746195849158,0.76344186,0.8257165138725348
2006-05-18,0.46059132177243334,0.5540223,0.72589859963746,0.76707995,0.8315388532962577
2006-05-19,0.4555178708470978,0.6147337,0.7266717583084926,0.77097404,0.8480563226937106
2006-05-22,0.5456239110909469,0.66259575,0.7285971929450658,0.77661467,0.8393958759825156
2006-05-23,0.545129020863527,0.69286454,0.728059717035294,0.78066576,0.8326365431190212
2006-05-24,0.6688746195849158,0.7099749,0.7427761004084168,0.78236824,0.7870331155903002
2006-05-25,0.72589859963746,0.718972,0.7423391977159086,0.7767824,0.8133949315407865
2006-05-26,0.7266717583084926,0.7220522,0.7720843116704128,0.7744521,0.8202766124944777
2006-05-29,0.7285971929450658,0.73698413,0.778182932422436,0.7727189,0.8221691920555976
2006-05-30,0.728059717035294,0.747686,0.7776512042229005,0.77081454,0.8145195283953567
2006-05-31,0.7427761004084168,0.75386614,0.7848477341794392,0.7664448,0.8180646236280656
2006-06-01,0.7423391977159086,0.75995475,0.7577519602971666,0.7628883,0.7747140057228206
2006-06-02,0.7720843116704128,0.74997634,0.7940075289700729,0.75364035,0.7758873980340835
2006-06-05,0.778182932422436,0.7596897,0.7869174430915122,0.7449342,0.6303959248899464
2006-06-06,0.7776512042229005,0.762263,0.786021064683685,0.70816356,0.5887657443266504
2006-06-07,0.7848477341794392,0.7628813,0.8265426235741188,0.6601619,0.6343309759843648
2006-06-08,0.7577519602971666,0.78009784,0.828048716038859,0.6277826,0.6275376013348367
2006-06-09,0.7940075289700729,0.7934335,0.8257165138725348,0.6034595,0.6288670678138506
2006-06-12,0.7869174430915122,0.798233,0.8315388532962577,0.586434,0.6228325896245358
2006-06-13,0.786021064683685,0.8039404,0.8480563226937106,0.57417643,0.6227795880411782
2006-06-14,0.8265426235741188,0.814469,0.8393958759825156,0.566512,0.5932423013603394
2006-06-15,0.828048716038859,0.81499255,0.8326365431190212,0.55616295,0.5832906876215206
2006-06-16,0.8257165138725348,0.81189406,0.7870331155903002,0.54679304,0.5957631453748669
2006-06-19,0.8315388532962577,0.7856534,0.8133949315407865,0.5418044,0.5840942547555908
2006-06-20,0.8480563226937106,0.7878755,0.8202766124944777,0.537763,0.5764347791400717
2006-06-21,0.8393958759825156,0.78866166,0.8221691920555976,0.5336398,0.5643365781127021
2006-06-22,0.8326365431190212,0.79027516,0.8145195283953567,0.5279709,0.5611957975900098
2006-06-23,0.7870331155903002,0.78884685,0.8180646236280656,0.5224174,0.5626467319461429
2006-06-26,0.8133949315407865,0.7903623,0.7747140057228206,0.51824605,0.49771749523554865
2006-06-27,0.8202766124944777,0.76787543,0.7758873980340835,0.5029582,0.49734506907497156
2006-06-28,0.8221691920555976,0.7587795,0.6303959248899464,0.48722777,0.46661092769371615
2006-06-29,0.8145195283953567,0.6767764,0.5887657443266504,0.46858746,0.4636856277238388
2006-06-30,0.8180646236280656,0.5981837,0.6343309759843648,0.45236486,0.42774062079155384
2006-07-03,0.7747140057228206,0.5915688,0.6275376013348367,0.4316708,0.4280586502586714
2006-07-04,0.7758873980340835,0.60017014,0.6288670678138506,0.4139344,0.42881427476199063
2006-07-05,0.6303959248899464,0.5972923,0.6228325896245358,0.40125436,0.4294612574469576
2006-07-06,0.5887657443266504,0.59648705,0.6227795880411782,0.39391518,0.4173608889487571
2006-07-07,0.6343309759843648,0.5965077,0.5932423013603394,0.3880855,0.4086519990751002
2006-07-10,0.6275376013348367,0.58184147,0.5832906876215206,0.38297606,0.3730413966024063
2006-07-11,0.6288670678138506,0.56726015,0.5957631453748669,0.37193695,0.3680289828621385
2006-07-12,0.6228325896245358,0.5658197,0.5840942547555908,0.3611815,0.37643882462942924
2006-07-13,0.6227795880411782,0.5621194,0.5764347791400717,0.35472035,0.4042209612442369
2006-07-14,0.5932423013603394,0.5551275,0.5643365781127021,0.3568885,0.4061024129016575
2006-07-17,0.5832906876215206,0.5462257,0.5611957975900098,0.36114532,0.4116327857947224
2006-07-18,0.5957631453748669,0.53937244,0.5626467319461429,0.36715984,0.43228491252200607
2006-07-19,0.5840942547555908,0.5369202,0.49771749523554865,0.37782353,0.3714223158741743
2006-07-20,0.5764347791400717,0.5054544,0.49734506907497156,0.37355453,0.37568420736595753
2006-07-21,0.5643365781127021,0.48085827,0.46661092769371615,0.36963168,0.37486520373323795
2006-07-24,0.5611957975900098,0.4592374,0.4636856277238388,0.36560312,0.36927911957902226
2006-07-25,0.5626467319461429,0.44593567,0.42774062079155384,0.36082268,0.3693953142513904
2006-07-26,0.49771749523554865,0.42424503,0.4280586502586714,0.3560553,0.36984142269706066
2006-07-27,0.49734506907497156,0.41066432,0.42881427476199063,0.35237378,0.3661763950551815
2006-07-28,0.46661092769371615,0.4054192,0.4294612574469576,0.34884673,0.35673151282505644
2006-07-31,0.4636856277238388,0.40536508,0.4173608889487571,0.34384787,0.35732047346213036
2006-08-01,0.42774062079155384,0.40027228,0.4086519990751002,0.3399845,0.3748658340521066
2006-08-02,0.4280586502586714,0.39259833,0.3730413966024063,0.3420693,0.31865959940553246
2006-08-03,0.42881427476199063,0.3720916,0.3680289828621385,0.3313734,0.3039308588474092
2006-08-04,0.4294612574469576,0.35538313,0.37643882462942924,0.316803,0.326599595362548
2006-08-07,0.4173608889487571,0.3514444,0.4042209612442369,0.31029528,0.3229466027685476
2006-08-08,0.4086519990751002,0.3631332,0.4061024129016575,0.30526835,0.32576231372552145
2006-08-09,0.3730413966024063,0.37416005,0.4116327857947224,0.3028048,0.33428962831281117
2006-08-10,0.3680289828621385,0.38281792,0.43228491252200607,0.3042725,0.3597721286883224
2006-08-11,0.37643882462942924,0.39460817,0.3714223158741743,0.3127852,0.3607656389180226
2006-08-14,0.4042209612442369,0.37715274,0.37568420736595753,0.32136104,0.3584556455671184
2006-08-16,0.4061024129016575,0.36177662,0.37486520373323795,0.3286148,0.35854366215527766
2006-08-17,0.4116327857947224,0.35526735,0.36927911957902226,0.334767,0.35402828388708585
2006-08-18,0.43228491252200607,0.35225007,0.3693953142513904,0.33865058,0.34600298107053196
2006-08-21,0.3714223158741743,0.35055083,0.36984142269706066,0.33930176,0.3472334932435749
2006-08-22,0.37568420736595753,0.35001022,0.3661763950551815,0.33902436,0.3471714344215113
2006-08-23,0.37486520373323795,0.34851456,0.35673151282505644,0.33781868,0.3329222583496736
2006-08-24,0.36927911957902226,0.3431731,0.35732047346213036,0.3320753,0.3234916662408309
2006-08-25,0.3693953142513904,0.33976594,0.3748658340521066,0.32358664,0.29306491082114494
2006-08-28,0.36984142269706066,0.3454769,0.31865959940553246,0.30778378,0.2889126275021132
2006-08-29,0.3661763950551815,0.32687092,0.3039308588474092,0.29296556,0.2839885299424256
2006-08-30,0.35673151282505644,0.30330437,0.326599595362548,0.28035408,0.26320500071365716
2006-08-31,0.35732047346213036,0.29968175,0.3229466027685476,0.26587346,0.2508394536218763
2006-09-01,0.3748658340521066,0.30227327,0.32576231372552145,0.25176376,0.281840384081374
2006-09-04,0.31865959940553246,0.30531746,0.33428962831281117,0.25014335,0.29408198874148994
2006-09-05,0.3039308588474092,0.31026632,0.3597721286883224,0.2549835,0.31546557654196605
2006-09-06,0.326599595362548,0.32337528,0.3607656389180226,0.26590785,0.32682396018056714
2006-09-07,0.3229466027685476,0.33376855,0.3584556455671184,0.27894524,0.3279483301935794
2006-09-08,0.32576231372552145,0.33871207,0.35854366215527766,0.2906899,0.3292357367495923
2006-09-11,0.33428962831281117,0.34013358,0.35402828388708585,0.30079737,0.3246206833821341
2006-09-12,0.3597721286883224,0.3384989,0.34600298107053196,0.30779484,0.32551595812381273
2006-09-13,0.3607656389180226,0.33331537,0.3472334932435749,0.31294543,0.30530613605122714
2006-09-14,0.3584556455671184,0.33056697,0.3471714344215113,0.31091744,0.35041206562752547
2006-09-15,0.35854366215527766,0.32956305,0.3329222583496736,0.3193013,0.36325483539445047
2006-09-18,0.35402828388708585,0.32287595,0.3234916662408309,0.32952234,0.3316434575167021
2006-09-19,0.34600298107053196,0.31360036,0.29306491082114494,0.3293547,0.3270498327570075
2006-09-20,0.3472334932435749,0.29510292,0.2889126275021132,0.3260563,0.3282375262444315
2006-09-21,0.3471714344215113,0.28019613,0.2839885299424256,0.32235533,0.3219206452042024
2006-09-22,0.3329222583496736,0.2717779,0.26320500071365716,0.3169461,0.2884189958900517
2006-09-25,0.3234916662408309,0.2602015,0.2508394536218763,0.3028584,0.2860294840432571
2006-09-26,0.29306491082114494,0.24760108,0.281840384081374,0.28983027,0.2861983253312461
2006-09-27,0.2889126275021132,0.25263184,0.29408198874148994,0.279419,0.28584084535172316
2006-09-28,0.2839885299424256,0.26445216,0.31546557654196605,0.27173394,0.2838195928383759
2006-09-29,0.26320500071365716,0.28047445,0.32682396018056714,0.26607826,0.2622699616838061
2006-10-03,0.2508394536218763,0.29607552,0.3279483301935794,0.2566902,0.28286512717577306
2006-10-04,0.281840384081374,0.3062827,0.3292357367495923,0.25555512,0.2894445746661095
2006-10-05,0.29408198874148994,0.3111563,0.3246206833821341,0.25831303,0.2867602230257523
2006-10-06,0.31546557654196605,0.31107783,0.32551595812381273,0.2612803,0.28679406056827383
2006-10-09,0.32682396018056714,0.3105021,0.30530613605122714,0.26451036,0.2886827333181802
2006-10-10,0.3279483301935794,0.3003079,0.35041206562752547,0.2680022,0.31611160831210317
2006-10-11,0.3292357367495923,0.3122637,0.36325483539445047,0.27792984,0.3246086136401549
2006-10-12,0.3246206833821341,0.3276206,0.3316434575167021,0.28876212,0.4110439014324694
2006-10-13,0.32551595812381273,0.3271852,0.3270498327570075,0.31575713,0.41225632788917077
2006-10-16,0.30530613605122714,0.3193295,0.3282375262444315,0.33951864,0.3836152156471214
2006-10-17,0.35041206562752547,0.31418413,0.3219206452042024,0.35338372,0.37288584804524927
2006-10-18,0.36325483539445047,0.31009015,0.2884189958900517,0.36171156,0.35932489900334275
2006-10-19,0.3316434575167021,0.29235667,0.2860294840432571,0.36360994,0.3453426105901225
2006-10-20,0.3270498327570075,0.27804008,0.2861983253312461,0.35895523,0.342052404405883
2006-10-23,0.3282375262444315,0.2724029,0.28584084535172316,0.35147202,0.35929987887076964
2006-10-24,0.3219206452042024,0.2713825,0.2838195928383759,0.34785774,0.35611418269815953
2006-10-25,0.2884189958900517,0.27072206,0.2622699616838061,0.34368086,0.355508036628543
2006-10-26,0.2860294840432571,0.26054287,0.28286512717577306,0.3400213,0.35418144731188894
2006-10-27,0.2861983253312461,0.2622769,0.2894445746661095,0.3368414,0.3159053243479495
2006-10-30,0.28584084535172316,0.26864475,0.2867602230257523,0.3242977,0.3077089491961458
2006-10-31,0.2838195928383759,0.2721849,0.28679406056827383,0.3109972,0.3076527017284657
2006-11-01,0.2622699616838061,0.27388963,0.2886827333181802,0.30017406,0.3143841924294337
2006-11-02,0.28286512717577306,0.27490133,0.31611160831210317,0.29408988,0.3122607108495633
2006-11-03,0.2894445746661095,0.28612667,0.3246086136401549,0.2899483,0.3123724639660188
2006-11-06,0.2867602230257523,0.29803404,0.4110439014324694,0.2877988,0.3241663715799601
2006-11-07,0.28679406056827383,0.33429486,0.41225632788917077,0.2903068,0.3370516740312296
2006-11-08,0.2886827333181802,0.36487642,0.3836152156471214,0.29685754,0.3398215169155736
2006-11-09,0.31611160831210317,0.3748269,0.37288584804524927,0.3038751,0.34068371684217347
2006-11-10,0.3246086136401549,0.3690291,0.35932489900334275,0.3104026,0.3395943638952892
2006-11-13,0.4110439014324694,0.3553298,0.3453426105901225,0.3156115,0.34086979041043786
2006-11-14,0.41225632788917077,0.34093454,0.342052404405883,0.3201878,0.3276817941507295
2006-11-15,0.3836152156471214,0.33240673,0.35929987887076964,0.3197845,0.32275544128478517
