,Volatility_Copper_True_train,Volatility_Copper_5_train_LSTM,Volatility_Copper_5_train_real_LSTM,Volatility_Copper_22_train_LSTM,Volatility_Copper_22_train_real_LSTM
2006-05-15,0.360673463787912,0.3581744,0.5456239110909469,0.7115801,0.8265426235741188
2006-05-16,0.3868612133720172,0.3820172,0.545129020863527,0.71762455,0.828048716038859
2006-05-17,0.3909233219034205,0.4081548,0.6688746195849158,0.7219061,0.8257165138725348
2006-05-18,0.46059132177243334,0.44724974,0.72589859963746,0.7247964,0.8315388532962577
2006-05-19,0.4555178708470978,0.48500293,0.7266717583084926,0.7268756,0.8480563226937106
2006-05-22,0.5456239110909469,0.5374359,0.7285971929450658,0.72902304,0.8393958759825156
2006-05-23,0.545129020863527,0.5695156,0.728059717035294,0.730736,0.8326365431190212
2006-05-24,0.6688746195849158,0.609573,0.7427761004084168,0.73117507,0.7870331155903002
2006-05-25,0.72589859963746,0.6239416,0.7423391977159086,0.73024654,0.8133949315407865
2006-05-26,0.7266717583084926,0.62682724,0.7720843116704128,0.72937477,0.8202766124944777
2006-05-29,0.7285971929450658,0.63044757,0.778182932422436,0.7285943,0.8221691920555976
2006-05-30,0.728059717035294,0.6380397,0.7776512042229005,0.7276285,0.8145195283953567
2006-05-31,0.7427761004084168,0.6461689,0.7848477341794392,0.7267628,0.8180646236280656
2006-06-01,0.7423391977159086,0.65193194,0.7577519602971666,0.7256402,0.7747140057228206
2006-06-02,0.7720843116704128,0.659691,0.7940075289700729,0.7236819,0.7758873980340835
2006-06-05,0.778182932422436,0.6590384,0.7869174430915122,0.7206187,0.6303959248899464
2006-06-06,0.7776512042229005,0.66256773,0.786021064683685,0.7186139,0.5887657443266504
2006-06-07,0.7848477341794392,0.66319925,0.8265426235741188,0.7104632,0.6343309759843648
2006-06-08,0.7577519602971666,0.6636966,0.828048716038859,0.6985362,0.6275376013348367
2006-06-09,0.7940075289700729,0.6776435,0.8257165138725348,0.6815127,0.6288670678138506
2006-06-12,0.7869174430915122,0.6810085,0.8315388532962577,0.662348,0.6228325896245358
2006-06-13,0.786021064683685,0.6874416,0.8480563226937106,0.64441246,0.6227795880411782
2006-06-14,0.8265426235741188,0.6985824,0.8393958759825156,0.6280745,0.5932423013603394
2006-06-15,0.828048716038859,0.70147544,0.8326365431190212,0.6124204,0.5832906876215206
2006-06-16,0.8257165138725348,0.70217335,0.7870331155903002,0.597688,0.5957631453748669
2006-06-19,0.8315388532962577,0.70156425,0.8133949315407865,0.58332604,0.5840942547555908
2006-06-20,0.8480563226937106,0.69655836,0.8202766124944777,0.56848633,0.5764347791400717
2006-06-21,0.8393958759825156,0.6929379,0.8221691920555976,0.5535143,0.5643365781127021
2006-06-22,0.8326365431190212,0.6885616,0.8145195283953567,0.54064673,0.5611957975900098
2006-06-23,0.7870331155903002,0.6831692,0.8180646236280656,0.530455,0.5626467319461429
2006-06-26,0.8133949315407865,0.6896181,0.7747140057228206,0.52227616,0.49771749523554865
2006-06-27,0.8202766124944777,0.68882334,0.7758873980340835,0.514171,0.49734506907497156
2006-06-28,0.8221691920555976,0.68101573,0.6303959248899464,0.5060115,0.46661092769371615
2006-06-29,0.8145195283953567,0.66608465,0.5887657443266504,0.49879837,0.4636856277238388
2006-06-30,0.8180646236280656,0.6330134,0.6343309759843648,0.4904758,0.42774062079155384
2006-07-03,0.7747140057228206,0.595897,0.6275376013348367,0.47798318,0.4280586502586714
2006-07-04,0.7758873980340835,0.56945723,0.6288670678138506,0.46274573,0.42881427476199063
2006-07-05,0.6303959248899464,0.541656,0.6228325896245358,0.44699198,0.4294612574469576
2006-07-06,0.5887657443266504,0.5394503,0.6227795880411782,0.43250093,0.4173608889487571
2006-07-07,0.6343309759843648,0.5477389,0.5932423013603394,0.4196785,0.4086519990751002
2006-07-10,0.6275376013348367,0.54386204,0.5832906876215206,0.40746102,0.3730413966024063
2006-07-11,0.6288670678138506,0.53821313,0.5957631453748669,0.394993,0.3680289828621385
2006-07-12,0.6228325896245358,0.53104055,0.5840942547555908,0.38314337,0.37643882462942924
2006-07-13,0.6227795880411782,0.5248729,0.5764347791400717,0.37196755,0.4042209612442369
2006-07-14,0.5932423013603394,0.51758564,0.5643365781127021,0.36233643,0.4061024129016575
2006-07-17,0.5832906876215206,0.51389825,0.5611957975900098,0.3543648,0.4116327857947224
2006-07-18,0.5957631453748669,0.5109387,0.5626467319461429,0.34831315,0.43228491252200607
2006-07-19,0.5840942547555908,0.5044563,0.49771749523554865,0.34495878,0.3714223158741743
2006-07-20,0.5764347791400717,0.496782,0.49734506907497156,0.34403372,0.37568420736595753
2006-07-21,0.5643365781127021,0.48580998,0.46661092769371615,0.34376392,0.37486520373323795
